Date	year	month	Station	Latitude	Longitude	WB_ID	WB_name	WATER_DISTRICT_NAME	WATER_TYPE_AREA	MS_CD	biovol	sali	Time	POSITION	station_depth	SAMPLE_ID	MNDEP	MXDEP	DEPH	BIOV_comment	B	type_code	STATUS	new_index	index_column
2011-06-08	2011	6	STRETUDDEN	58.34333	11.40333	SE582000-112350	Yttre Brofjorden	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	WA22406332	1.3631456819999999	23.26325		58.34_11.40	47.0	c66e20c0ef8af45875d4aa9d376ee842	0.0	10.0			1.3631456819999999	1-n	GOOD	105727_SE582000-112350	105727
2011-07-05	2011	7	STRETUDDEN	58.34333	11.40333	SE582000-112350	Yttre Brofjorden	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	WA22406332	0.13190076950000001	26.854		58.34_11.40	47.0	e687417acb63706aca56ed812609333c	0.0	10.0			0.13190076950000001	1-n	HIGH	105671_SE582000-112350	105671
2011-08-03	2011	8	STRETUDDEN	58.34333	11.40333	SE582000-112350	Yttre Brofjorden	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	WA22406332	0.210878995	22.985		58.34_11.40	47.0	5f77d915a63bf32d87130dca62181369	0.0	10.0			0.210878995	1-n	HIGH	105562_SE582000-112350	105562
2012-07-03	2012	7	STRETUDDEN	58.34330	11.40330	SE582000-112350	Yttre Brofjorden	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	WA22406332	0.17565807759999996	23.2725		58.34_11.40	49.0	95d2dfa80d080c655e72516990ca2d08	0.0	10.0			0.17565807759999996	1-n	HIGH	105237_SE582000-112350	105237
2012-08-08	2012	8	STRETUDDEN	58.34330	11.40330	SE582000-112350	Yttre Brofjorden	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	WA22406332	0.6336039881000001	23.3525		58.34_11.40	49.0	71064f868efb7a4c000d9e93c03f16bc	0.0	10.0			0.6336039881000001	1-n	HIGH	105196_SE582000-112350	105196
2013-06-04	2013	6	STRETUDDEN	58.34330	11.40330	SE582000-112350	Yttre Brofjorden	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	WA22406332	0.85036576919	29.6725		58.34_11.40	49.0	903e9ff343242617eafb01b28a9d3d69	0.0	10.0			0.85036576919	1-n	HIGH	108341_SE582000-112350	108341
2013-07-01	2013	7	STRETUDDEN	58.34330	11.40330	SE582000-112350	Yttre Brofjorden	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	WA22406332	0.7908310007	24.61		58.34_11.40	49.0	62aad12d76b7fff261b31d4fd52bc621	0.0	10.0			0.7908310007	1-n	HIGH	108316_SE582000-112350	108316
2013-08-06	2013	8	STRETUDDEN	58.34330	11.40330	SE582000-112350	Yttre Brofjorden	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	WA22406332	0.0240505637	25.412499999999998		58.34_11.40	49.0	b5bf5627f8ffd9a71befea2d4e19836a	0.0	10.0			0.0240505637	1-n	HIGH	108259_SE582000-112350	108259
2014-06-04	2014	6	STRETUDDEN	58.34330	11.40330	SE582000-112350	Yttre Brofjorden	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	WA22406332	4.670862734	25.504999999999995		58.34_11.40	49.0	9ee25399a71499caaba3624ce3089673	0.0	10.0			4.670862734	1-n	POOR	108026_SE582000-112350	108026
2014-07-02	2014	7	STRETUDDEN	58.34330	11.40330	SE582000-112350	Yttre Brofjorden	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	WA22406332	0.202711127	27.87625		58.34_11.40	49.0	571ee7b9755972155305ad85483ac052	0.0	10.0			0.202711127	1-n	HIGH	108002_SE582000-112350	108002
2014-08-05	2014	8	STRETUDDEN	58.34330	11.40330	SE582000-112350	Yttre Brofjorden	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	WA22406332	0.454707448	23.4475		58.34_11.40	49.0	153c6844d85415a5cc2e3295f7766a63	0.0	10.0			0.454707448	1-n	HIGH	107973_SE582000-112350	107973
2015-06-09	2015	6	STRETUDDEN	58.34330	11.40330	SE582000-112350	Yttre Brofjorden	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	WA22406332	0.27547207300000004	24.795		58.34_11.40	49.0	e91a7ff94309c4eeff7782b750fea861	0.0	10.0			0.27547207300000004	1-n	HIGH	107784_SE582000-112350	107784
2015-07-08	2015	7	STRETUDDEN	58.34330	11.40330	SE582000-112350	Yttre Brofjorden	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	WA22406332	0.4892990388999999	23.79		58.34_11.40	49.0	29c53ba4b801d43023e4190106932fe4	0.0	10.0			0.4892990388999999	1-n	HIGH	107750_SE582000-112350	107750
2015-08-05	2015	8	STRETUDDEN	58.34330	11.40330	SE582000-112350	Yttre Brofjorden	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	WA22406332	1.1140530739999999	24.6175		58.34_11.40	49.0	354b58bafcb6ed81e8440ddf4f467694	0.0	10.0			1.1140530739999999	1-n	HIGH	107698_SE582000-112350	107698
2016-06-07	2016	6	STRETUDDEN	58.34330	11.40330	SE582000-112350	Yttre Brofjorden	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	WA22406332	0.7323386304999999	19.4625		58.34_11.40	49.0	ff92542c2c163c6518dc842850a570e7	0.0	10.0			0.7323386304999999	1-n	HIGH	107459_SE582000-112350	107459
2016-07-05	2016	7	STRETUDDEN	58.34330	11.40330	SE582000-112350	Yttre Brofjorden	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	WA22406332	0.3855368488	23.0225		58.34_11.40	49.0	c38b6d9990b32d2c62d8b09cd3223599	0.0	10.0			0.3855368488	1-n	HIGH	107429_SE582000-112350	107429
2016-08-02	2016	8	STRETUDDEN	58.34330	11.40330	SE582000-112350	Yttre Brofjorden	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	WA22406332	0.4018943358	23.0175		58.34_11.40	49.0	3680128c4702cf43e09977e1011458f0	0.0	10.0			0.4018943358	1-n	HIGH	107391_SE582000-112350	107391
2017-06-07	2017	6	STRETUDDEN	58.34330	11.40330	SE582000-112350	Yttre Brofjorden	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	WA22406332	2.2588949143	25.517500000000002		58.34_11.40	49.0	1f9a6e65ed0f4f13e99d6f97dc188428	0.0	10.0			2.2588949143	1-n	MODERATE	107106_SE582000-112350	107106
2017-07-04	2017	7	STRETUDDEN	58.34330	11.40330	SE582000-112350	Yttre Brofjorden	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	WA22406332	0.11617863839999998	29.3825		58.34_11.40	49.0	1e1c3142ed2176f908b1d2e8aeb42812	0.0	10.0			0.11617863839999998	1-n	HIGH	107080_SE582000-112350	107080
2017-08-02	2017	8	STRETUDDEN	58.34330	11.40330	SE582000-112350	Yttre Brofjorden	Västerhavets vattendistrikt	01n - Västkustens inre kustvatten	WA22406332	0.0577078396	23.424999999999997		58.34_11.40	49.0	fb357f8ca0ec9f3a7bddbedce1e93ca1	0.0	10.0			0.0577078396	1-n	HIGH	107045_SE582000-112350	107045
2011-06-07	2011	6	N6 KUNGSBACKAFJORDEN	57.36000	12.02920	SE572135-120141	Yttre Kungsbackafjorden	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	WA36405364	0.20062936499999998	17.308333333333334		57.36_12.03	30.0	09950655f9db4cca78a9bb81a20d47cf	0.0	10.0			0.20062936499999998	1-s	HIGH	105734_SE572135-120141	105734
2011-07-06	2011	7	N6 KUNGSBACKAFJORDEN	57.36000	12.02920	SE572135-120141	Yttre Kungsbackafjorden	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	WA36405364	0.174829492	19.448666666666664		57.36_12.03	30.0	d6f4044271aa9a38018bcbdadc1ab6c1	0.0	10.0			0.174829492	1-s	HIGH	105645_SE572135-120141	105645
2011-08-04	2011	8	N6 KUNGSBACKAFJORDEN	57.36000	12.02920	SE572135-120141	Yttre Kungsbackafjorden	Västerhavets vattendistrikt	01s - Västkustens inre kustvatten	WA36405364	0.7081948299999999	19.377		57.36_12.03	30.0	853146f041eed48f49dd6cd86e6fcf82	0.0	10.0			0.7081948299999999	1-s	HIGH	105548_SE572135-120141	105548
2007-06-04	2007	6	N7 OST NIDINGEN	57.30333	11.98833	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	0.5790840424	18.161333333333335		57.30_11.99	26.0	a74c4c72fcaf4d9363d2c3277a804002	0.0	10.0			0.5790840424	4	HIGH	106898_SE570000-120701	106898
2007-07-02	2007	7	N7 OST NIDINGEN	57.30333	11.98833	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	0.7911609069999999	19.15233333333333		57.30_11.99	26.0	0225789cb5b92f84e3e357874bd754f9	0.0	10.0			0.7911609069999999	4	GOOD	106885_SE570000-120701	106885
2007-08-06	2007	8	N7 OST NIDINGEN	57.30333	11.98833	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	0.2562564792	20.49266666666667		57.30_11.99	26.0	3d34c488f0ec43d730a93dec3b74a2c5	0.0	10.0			0.2562564792	4	HIGH	106872_SE570000-120701	106872
2008-06-30	2008	6	N7 OST NIDINGEN	57.30333	11.98833	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	1.292629607	20.020333333333337		57.30_11.99	26.0	35bcf6cd86d354e4b216bd264d457659	0.0	10.0			1.292629607	4	MODERATE	106730_SE570000-120701	106730
2008-08-04	2008	8	N7 OST NIDINGEN	57.30333	11.98833	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	0.4561014869999999	18.345		57.30_11.99	26.0	c73854cc7eb0448fb52d5a128f032e9a	0.0	10.0			0.4561014869999999	4	HIGH	106666_SE570000-120701	106666
2008-08-31	2008	8	N7 OST NIDINGEN	57.30333	11.98833	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	1.735079896	22.344333333333328		57.30_11.99	26.0	bc10e42665380cbf924c2ff0cf9d7df4	0.0	10.0			1.735079896	4	MODERATE	106631_SE570000-120701	106631
2009-06-01	2009	6	N7 OST NIDINGEN	57.30333	11.98833	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	0.8635740082	20.550666666666665		57.30_11.99	26.0	cd7d683e5bb7eca3e284f16520f9158a	0.0	10.0			0.8635740082	4	GOOD	106475_SE570000-120701	106475
2009-07-06	2009	7	N7 OST NIDINGEN	57.30333	11.98833	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	2.0672400452999997	21.858666666666664		57.30_11.99	26.0	25077a12ef9976b9497add366efe7e25	0.0	10.0			2.0672400452999997	4	MODERATE	106407_SE570000-120701	106407
2009-08-05	2009	8	N7 OST NIDINGEN	57.30333	11.98833	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	0.18384152880000001	20.935666666666666		57.30_11.99	26.0	d927a572964ac725fbd92cdb6f416383	0.0	10.0			0.18384152880000001	4	HIGH	106342_SE570000-120701	106342
2010-07-05	2010	7	N7 OST NIDINGEN	57.30333	11.98833	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	2.1840189247	15.910333333333332		57.30_11.99	26.0	15f45b8f444f4c6b42a5ad82bf84629e	0.0	10.0			2.1840189247	4	MODERATE	106057_SE570000-120701	106057
2010-08-02	2010	8	N7 OST NIDINGEN	57.30333	11.98833	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	0.32983941079999995	18.950333333333333		57.30_11.99	26.0	665f7ee18aef2d2caac9e05543214933	0.0	10.0			0.32983941079999995	4	HIGH	105974_SE570000-120701	105974
2011-06-07	2011	6	N7 OST NIDINGEN	57.30333	11.98833	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	0.09744856500000001	17.445333333333334		57.30_11.99	26.0	4ba7c958d5928d5bb0d87773c6dadf1e	0.0	10.0			0.09744856500000001	4	HIGH	105735_SE570000-120701	105735
2011-07-06	2011	7	N7 OST NIDINGEN	57.30333	11.98833	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	0.2149452447	19.305000000000003		57.30_11.99	26.0	d9c8f4a6670897e803fe5ba0990b561b	0.0	10.0			0.2149452447	4	HIGH	105646_SE570000-120701	105646
2011-08-04	2011	8	N7 OST NIDINGEN	57.30333	11.98833	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	0.539566315	18.688333333333336		57.30_11.99	26.0	0310d3179eceb9fd9a8b8a1a99a2da31	0.0	10.0			0.539566315	4	HIGH	105549_SE570000-120701	105549
2012-07-04	2012	7	N7 OST NIDINGEN	57.30333	11.98833	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	0.322647453	19.608999999999998		57.30_11.99	26.0	1055459027e18e07a5383596f154fa49	0.0	10.0			0.322647453	4	HIGH	105226_SE570000-120701	105226
2012-08-06	2012	8	N7 OST NIDINGEN	57.30333	11.98833	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	0.7406089550000001	18.51033333333333		57.30_11.99	26.0	384a84acaa90d224bfe9fd6e46da7670	0.0	10.0			0.7406089550000001	4	HIGH	105204_SE570000-120701	105204
2013-06-02	2013	6	N7 OST NIDINGEN	57.30330	11.98830	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	0.3504893775	21.275000000000002		57.30_11.99	26.0	d156345bbdc02b3408b69f8053e8b028	0.0	10.0			0.3504893775	4	HIGH	108351_SE570000-120701	108351
2013-06-30	2013	6	N7 OST NIDINGEN	57.30330	11.98830	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	1.0467901989999997	19.577333333333335		57.30_11.99	26.0	135e75dd7db4f22d8ea57a894eb5fdc1	0.0	10.0			1.0467901989999997	4	GOOD	108319_SE570000-120701	108319
2013-08-05	2013	8	N7 OST NIDINGEN	57.30330	11.98830	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	0.1267092779	20.540333333333333		57.30_11.99	26.0	bb570d1d485c5906f4496c855a0b945d	0.0	10.0			0.1267092779	4	HIGH	108261_SE570000-120701	108261
2014-06-02	2014	6	N7 OST NIDINGEN	57.30330	11.98830	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	5.4919859440000005	20.564000000000004		57.30_11.99	26.0	eab48483fed5346e502059c540b19226	0.0	10.0			5.4919859440000005	4	POOR	108037_SE570000-120701	108037
2014-06-30	2014	6	N7 OST NIDINGEN	57.30330	11.98830	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	0.34173557909999996	19.851		57.30_11.99	26.0	8d6484d29c1d26071756d0b420113b7b	0.0	10.0			0.34173557909999996	4	HIGH	108012_SE570000-120701	108012
2014-08-06	2014	8	N7 OST NIDINGEN	57.30330	11.98830	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	0.8293823779000001	24.55333333333333		57.30_11.99	26.0	3d8dfb669f66a4a92fe95f46e61e50a6	0.0	10.0			0.8293823779000001	4	GOOD	107969_SE570000-120701	107969
2015-06-09	2015	6	N7 OST NIDINGEN	57.30330	11.98830	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	2.1360649416	20.913333333333334		57.30_11.99	26.0	77b09731c380d938a489a7afcd6bae5f	0.0	10.0			2.1360649416	4	MODERATE	107782_SE570000-120701	107782
2015-07-05	2015	7	N7 OST NIDINGEN	57.30330	11.98830	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	0.34008938799999994	19.541333333333334		57.30_11.99	26.0	361b7c77319ee0c7b6a502d746edf5b7	0.0	10.0			0.34008938799999994	4	HIGH	107762_SE570000-120701	107762
2015-08-03	2015	8	N7 OST NIDINGEN	57.30330	11.98830	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	0.27982560830000003	21.706666666666667		57.30_11.99	26.0	06b08fa7f4ece87ea46d522372ac9d26	0.0	10.0			0.27982560830000003	4	HIGH	107708_SE570000-120701	107708
2015-08-31	2015	8	N7 OST NIDINGEN	57.30330	11.98830	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	0.9478547470999998	17.590999999999998		57.30_11.99	26.0	4d9c9309082f1cfb6ca5b4cb7ecbe964	0.0	10.0			0.9478547470999998	4	GOOD	107657_SE570000-120701	107657
2016-06-01	2016	6	N7 OST NIDINGEN	57.30330	11.98830	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	0.7654964870000001	17.756666666666664		57.30_11.99	28.5	8e77749b81e188dd0a06f2b8f83224d7	0.0	10.0			0.7654964870000001	4	GOOD	107468_SE570000-120701	107468
2016-07-06	2016	7	N7 OST NIDINGEN	57.30330	11.98830	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	0.24764445250000003	21.330000000000002		57.30_11.99	28.5	7b508eb9090f83a63deca00c2312268c	0.0	10.0			0.24764445250000003	4	HIGH	107420_SE570000-120701	107420
2016-08-03	2016	8	N7 OST NIDINGEN	57.30330	11.98830	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	0.0920873513	22.47		57.30_11.99	28.5	d9d3bc2cf3c0ee4e8db3d3f902936bc7	0.0	10.0			0.0920873513	4	HIGH	107385_SE570000-120701	107385
2017-06-01	2017	6	N7 OST NIDINGEN	57.30330	11.98830	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	4.998059681000001	23.99		57.30_11.99	28.5	dd9f9ec7e80ae7410ae4a14aab3d2f64	0.0	10.0			4.998059681000001	4	POOR	107116_SE570000-120701	107116
2017-07-05	2017	7	N7 OST NIDINGEN	57.30330	11.98830	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	0.27125909400000003	25.653333333333336		57.30_11.99	24.5	d316181c75f5540ef4f0c6a0d8ed92c8	0.0	10.0			0.27125909400000003	4	HIGH	107073_SE570000-120701	107073
2017-08-02	2017	8	N7 OST NIDINGEN	57.30330	11.98830	SE570000-120701	N m Hallands kustvatten	Västerhavets vattendistrikt	04 - Västkustens yttre kustvatten. Kattegatt	WA57284094	0.18763235799999997	20.956666666666667		57.30_11.99	27.0	2f7e526b1cf0278b89b5bfc231d2a23d	0.0	10.0			0.18763235799999997	4	HIGH	107040_SE570000-120701	107040
2009-08-25	2009	8	SUNDSVALL 1	62.43265	17.74801	SE623890-178030	S Höga kustens kustvatten	Bottenhavets vattendistrikt	19 - Norra Bottenhavet. Höga kusten. Yttre kustvatten	WA29871816	0.32177	5.0		62.43_17.75	54.0	dd65b70a628f6e518b1d0bd29acc062a	0.0	10.0			0.32177	19	GOOD	106296_SE623890-178030	106296
2010-08-01	2010	8	SUNDSVALL 1	62.43265	17.74801	SE623890-178030	S Höga kustens kustvatten	Bottenhavets vattendistrikt	19 - Norra Bottenhavet. Höga kusten. Yttre kustvatten	WA29871816	0.17685854999999998			62.43_17.75	51.5	5f78319ac3cd0c2d34729fb76906a9aa	0.0	10.0			0.17685854999999998	19	HIGH	105979_SE623890-178030	105979
2011-08-25	2011	8	SUNDSVALL 1	62.43265	17.74801	SE623890-178030	S Höga kustens kustvatten	Bottenhavets vattendistrikt	19 - Norra Bottenhavet. Höga kusten. Yttre kustvatten	WA29871816	0.39552227	4.6		62.43_17.75	50.0	a9bef81251b78ec9fb36183749065aad	0.0	10.0			0.39552227	19	GOOD	105480_SE623890-178030	105480
2009-08-25	2009	8	SUNDSVALL 135	62.46244	17.36984	SE622500-172430	Alnösundet	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA38927215	0.19693	3.0		62.46_17.37	33.0	00ea42a5b241740ce38c4f6d363f3dce	0.0	10.0			0.19693	18	HIGH	106297_SE622500-172430	106297
2010-08-01	2010	8	SUNDSVALL 135	62.46244	17.36984	SE622500-172430	Alnösundet	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA38927215	0.32476843799999994			62.46_17.37	33.5	fbb72d94aad6a80869f9bd38db6a468d	0.0	10.0			0.32476843799999994	18	GOOD	105980_SE622500-172430	105980
2011-08-25	2011	8	SUNDSVALL 135	62.46244	17.36984	SE622500-172430	Alnösundet	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA38927215	0.8957083020000001	2.8		62.46_17.37	33.0	d5c8e1a419dcf805424941a36340f341	0.0	10.0			0.8957083020000001	18	POOR	105481_SE622500-172430	105481
2009-08-25	2009	8	SUNDSVALL 175	62.41078	17.40317	SE622500-172430	Alnösundet	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA38927215	0.34942	3.3		62.41_17.40	34.0	1d48cf7208c3dcce187cf36776b3f30f	0.0	10.0			0.34942	18	GOOD	106298_SE622500-172430	106298
2010-08-01	2010	8	SUNDSVALL 175	62.41078	17.40317	SE622500-172430	Alnösundet	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA38927215	0.37389716100000003			62.41_17.40	33.5	b836244b3f86b0a45336215f46f5676e	0.0	10.0			0.37389716100000003	18	GOOD	105981_SE622500-172430	105981
2011-08-25	2011	8	SUNDSVALL 175	62.41078	17.40317	SE622500-172430	Alnösundet	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA38927215	0.334336412	2.8		62.41_17.40	30.0	b94c97b38e38218bd197fb149334967a	0.0	10.0			0.334336412	18	GOOD	105482_SE622500-172430	105482
2009-08-25	2009	8	SUNDSVALL 50	62.49577	17.45316	SE622860-173000	Klingerfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA61974553	0.1623	2.95		62.50_17.45	49.0	aa0d58bdc3308c352bccb1eceaa4caf1	0.0	10.0			0.1623	18	HIGH	106300_SE622860-173000	106300
2010-08-01	2010	8	SUNDSVALL 50	62.49577	17.45316	SE622860-173000	Klingerfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA61974553	0.146285455			62.50_17.45	47.0	c27f07cb9f027e403f902095e05ec41c	0.0	10.0			0.146285455	18	HIGH	105983_SE622860-173000	105983
2011-08-25	2011	8	SUNDSVALL 50	62.49577	17.45316	SE622860-173000	Klingerfjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	WA61974553	0.13149088100000003	2.8		62.50_17.45	48.0	ffd1f6d16c51f87257422c44dd7d4e53	0.0	10.0			0.13149088100000003	18	HIGH	105484_SE622860-173000	105484
